# Hostname: ocasrv. Config used: --obj f --timefactor 60 --dv01 3 --mrsils --verbose
VFR100_60_1_Gap.txt 651458 187 8511 0 649120 7524 318
VFR100_60_1_Gap.txt 651458 187 8518 0 647633 2100 88
VFR100_60_1_Gap.txt 651458 176 8521 0 649555 3862 162
VFR100_60_1_Gap.txt 651458 177 8527 0 649216 8288 349
VFR100_60_2_Gap.txt 675163 179 8472 0 672242 4293 182
VFR100_60_2_Gap.txt 675163 186 8484 0 672996 8198 347
VFR100_60_2_Gap.txt 675163 186 8471 0 671776 3476 148
VFR100_60_2_Gap.txt 675163 186 8474 0 671069 7534 320
VFR100_60_2_Gap.txt 675163 186 8487 0 671565 7445 316
VFR100_60_2_Gap.txt 675163 179 8484 0 670639 7111 301
VFR100_60_2_Gap.txt 675163 178 8484 0 672234 4340 184
VFR100_60_2_Gap.txt 675163 186 8490 0 672683 8468 359
VFR100_60_2_Gap.txt 675163 186 8473 0 672799 7765 330
VFR100_60_2_Gap.txt 675163 178 8473 0 672549 6877 292
VFR100_60_3_Gap.txt 651271 184 8478 0 650268 1372 58
VFR100_60_3_Gap.txt 651271 186 8530 0 649876 3803 160
VFR100_60_3_Gap.txt 651271 186 8505 0 648387 8483 359
VFR100_60_3_Gap.txt 651271 185 8534 0 650049 1391 58
VFR100_60_3_Gap.txt 651271 184 8481 0 650276 6918 293
VFR100_60_3_Gap.txt 651271 184 8487 0 649927 6725 285
VFR100_60_3_Gap.txt 651271 184 8489 0 650082 5200 220
VFR100_60_3_Gap.txt 651271 186 8527 0 649819 8271 349
VFR100_60_3_Gap.txt 651271 184 8490 0 650215 2652 112
VFR100_60_3_Gap.txt 651271 186 8527 0 649952 6825 288
VFR100_60_4_Gap.txt 665988 175 8465 0 663640 3074 130
VFR100_60_4_Gap.txt 665988 174 8455 0 664236 5119 217
VFR100_60_4_Gap.txt 665988 191 8487 0 663874 4860 205
VFR100_60_4_Gap.txt 665988 191 8474 0 663391 7055 299
VFR100_60_4_Gap.txt 665988 191 8478 0 663844 8027 340
VFR100_60_4_Gap.txt 665988 174 8458 0 663814 7396 315
VFR100_60_4_Gap.txt 665988 191 8474 0 664143 830 35
VFR100_60_4_Gap.txt 665988 191 8456 0 663374 3946 167
VFR100_60_4_Gap.txt 665988 191 8456 0 663700 2198 93
VFR100_60_4_Gap.txt 665988 191 8485 0 663646 8358 354
VFR100_60_5_Gap.txt 659555 192 8491 0 657125 8447 358
VFR100_60_5_Gap.txt 659555 177 8448 0 656827 8287 353
VFR100_60_5_Gap.txt 659555 177 8468 0 657207 7217 306
VFR100_60_5_Gap.txt 659555 177 8467 0 657124 1739 74
VFR100_60_5_Gap.txt 659555 192 8495 0 656950 6392 270
VFR100_60_5_Gap.txt 659555 192 8502 0 657335 7731 327
VFR100_60_5_Gap.txt 659555 193 8460 0 657516 4320 183
VFR100_60_5_Gap.txt 659555 192 8469 0 657118 2325 99
VFR100_60_5_Gap.txt 659555 227 8492 0 657467 7138 302
VFR100_60_5_Gap.txt 659555 222 8501 0 657051 7124 301
VFR100_60_6_Gap.txt 679031 182 8443 0 677186 5657 241
VFR100_60_6_Gap.txt 679031 191 8441 0 677345 6904 294
VFR100_60_6_Gap.txt 679031 182 8443 0 677296 6379 271
VFR100_60_6_Gap.txt 679031 191 8442 0 677177 7686 327
VFR100_60_6_Gap.txt 679031 191 8441 0 677631 3308 141
VFR100_60_6_Gap.txt 679031 191 8452 0 676867 5787 246
VFR100_60_6_Gap.txt 679031 181 8441 0 677262 6018 256
VFR100_60_6_Gap.txt 679031 181 8443 0 677675 1409 59
VFR100_60_6_Gap.txt 679031 191 8441 0 677563 7876 335
VFR100_60_6_Gap.txt 679031 191 8453 0 677265 7416 315
VFR100_60_7_Gap.txt 653438 176 8464 0 649458 975 41
VFR100_60_7_Gap.txt 653438 187 8447 0 649232 5128 218
VFR100_60_7_Gap.txt 653438 187 8439 0 649249 3827 163
VFR100_60_7_Gap.txt 653438 176 8475 0 649073 3277 139
VFR100_60_7_Gap.txt 653438 187 8455 0 648712 2541 108
VFR100_60_7_Gap.txt 653438 176 8478 0 648853 7911 336
VFR100_60_7_Gap.txt 653438 176 8470 0 649553 6746 286
VFR100_60_7_Gap.txt 653438 187 8428 0 648929 3235 138
VFR100_60_7_Gap.txt 653438 188 8439 0 649795 6240 266
VFR100_60_7_Gap.txt 653438 187 8443 0 648708 8374 357
VFR100_60_8_Gap.txt 674009 181 8441 0 671377 7347 313
VFR100_60_8_Gap.txt 674009 191 8430 0 671611 8223 351
VFR100_60_8_Gap.txt 674009 181 8433 0 671636 7768 331
VFR100_60_8_Gap.txt 674009 180 8431 0 671416 1755 75
VFR100_60_8_Gap.txt 674009 191 8432 0 671583 5157 220
VFR100_60_8_Gap.txt 674009 180 8433 0 672045 7092 302
VFR100_60_8_Gap.txt 674009 191 8430 0 671866 6400 273
VFR100_60_8_Gap.txt 674009 191 8429 0 671974 7167 306
VFR100_60_8_Gap.txt 674009 191 8433 0 671628 843 35
VFR100_60_8_Gap.txt 674009 191 8434 0 671491 7694 328
VFR100_60_9_Gap.txt 658412 172 8430 0 655788 7832 334
VFR100_60_9_Gap.txt 658412 192 8488 0 655775 4684 198
VFR100_60_9_Gap.txt 658412 172 8448 0 655429 2757 117
VFR100_60_9_Gap.txt 658412 192 8477 0 655933 3052 129
VFR100_60_9_Gap.txt 658412 191 8503 0 656470 2742 116
VFR100_60_9_Gap.txt 658412 192 8496 0 656102 7997 339
VFR100_60_9_Gap.txt 658412 192 8490 0 656097 4302 182
VFR100_60_9_Gap.txt 658412 192 8449 0 656456 4661 198
VFR100_60_9_Gap.txt 658412 192 8472 0 656468 7383 314
VFR100_60_9_Gap.txt 658412 192 8466 0 656366 1340 56
VFR100_60_10_Gap.txt 669940 189 8468 0 668668 7174 304
VFR100_60_10_Gap.txt 669940 177 8482 0 668743 7265 308
VFR100_60_10_Gap.txt 669940 177 8501 0 668395 442 18
VFR100_60_10_Gap.txt 669940 177 8494 0 669121 6920 293
VFR100_60_10_Gap.txt 669940 177 8509 0 668696 4858 205
VFR100_60_10_Gap.txt 669940 189 8457 0 668628 5386 229
VFR100_60_10_Gap.txt 669940 189 8451 0 668470 3687 157
VFR100_60_10_Gap.txt 669940 188 8429 0 668688 1381 59
VFR100_60_10_Gap.txt 669940 189 8456 0 668241 2095 89
VFR100_60_10_Gap.txt 669940 188 8451 0 668613 1567 66
VFR200_20_1_Gap.txt 1219401 445 2236 0 1219165 1545 165
VFR200_20_1_Gap.txt 1219401 445 2241 0 1219056 1594 170
VFR200_20_1_Gap.txt 1219401 475 2233 0 1219089 146 15
VFR200_20_1_Gap.txt 1219401 476 2242 0 1219074 1308 140
VFR200_20_1_Gap.txt 1219401 445 2240 0 1219056 2144 229
VFR200_20_1_Gap.txt 1219401 465 2244 0 1219178 630 67
VFR200_20_1_Gap.txt 1219401 475 2243 0 1219074 173 18
VFR200_20_1_Gap.txt 1219401 475 2240 0 1219210 894 95
VFR200_20_1_Gap.txt 1219401 475 2237 0 1219026 1920 205
VFR200_20_1_Gap.txt 1219401 475 2243 0 1219081 2067 221
VFR200_20_2_Gap.txt 1219069 493 2238 0 1219028 910 97
VFR200_20_2_Gap.txt 1219069 509 2240 0 1218944 2189 234
VFR200_20_2_Gap.txt 1219069 510 2245 0 1218550 2017 215
VFR200_20_2_Gap.txt 1219069 509 2241 0 1218928 1804 193
VFR200_20_2_Gap.txt 1219069 495 2238 0 1218969 1736 186
VFR200_20_2_Gap.txt 1219069 508 2240 0 1218829 510 54
VFR200_20_2_Gap.txt 1219069 494 2240 0 1218836 2224 238
VFR200_20_2_Gap.txt 1219069 509 2245 0 1219028 2221 237
VFR200_20_2_Gap.txt 1219069 509 2246 0 1218865 1564 166
VFR200_20_2_Gap.txt 1219069 493 2240 0 1218937 1952 209
VFR200_20_3_Gap.txt 1238563 451 2253 0 1238439 1432 152
VFR200_20_3_Gap.txt 1238563 464 2246 0 1238439 295 31
VFR200_20_3_Gap.txt 1238563 451 2256 0 1238439 592 62
VFR200_20_3_Gap.txt 1238563 464 2237 0 1238439 581 62
VFR200_20_3_Gap.txt 1238563 451 2251 0 1238439 297 31
VFR200_20_3_Gap.txt 1238563 464 2233 0 1238439 462 49
VFR200_20_3_Gap.txt 1238563 454 2255 0 1238439 1081 114
VFR200_20_3_Gap.txt 1238563 464 2232 0 1238439 1272 136
VFR200_20_3_Gap.txt 1238563 464 2234 0 1238439 389 41
VFR200_20_3_Gap.txt 1238563 464 2236 0 1238439 360 38
VFR200_20_4_Gap.txt 1220365 408 2235 0 1220315 1 0
VFR200_20_4_Gap.txt 1220365 452 2236 0 1220315 1 0
VFR200_20_4_Gap.txt 1220365 432 2230 0 1220315 1 0
VFR200_20_4_Gap.txt 1220365 451 2227 0 1220315 1 0
VFR200_20_4_Gap.txt 1220365 410 2235 0 1220315 1 0
VFR200_20_4_Gap.txt 1220365 452 2231 0 1220315 1 0
VFR200_20_4_Gap.txt 1220365 452 2233 0 1220315 1 0
VFR200_20_4_Gap.txt 1220365 452 2234 0 1220315 1 0
VFR200_20_4_Gap.txt 1220365 487 2233 0 1220315 1 0
VFR200_20_4_Gap.txt 1220365 486 2232 0 1220315 1 0
